TimeStamp, Counter, EgoVehicleSpeed
1758135837.9942,1742.0,10.0
1758135838.094,1743.0,10.6
1758135838.1942,1744.0,10.92
1758135838.2939,1745.0,11.35
1758135838.3941,1746.0,11.13
1758135838.4939,1747.0,14.02
1758135838.593,1748.0,10.0
1758135838.6941,1749.0,12.6
1758135838.7941,1750.0,10.0
1758135838.8938,1751.0,8.8
1758135838.9941,1752.0,8.62
1758135839.0926,1753.0,10.95
1758135839.193,1754.0,9.86
1758135839.2939,1755.0,9.27
1758135839.394,1756.0,7.97
1758135839.494,1757.0,10.04
1758135839.5939,1758.0,8.63
1758135839.6943,1759.0,7.51
1758135839.794,1760.0,7.06
1758135839.894,1761.0,6.43
1758135839.9938,1762.0,7.39
1758135840.0938,1763.0,7.09
1758135840.1943,1764.0,8.87
1758135840.2924,1765.0,9.49
1758135840.3942,1766.0,8.54
1758135840.493,1767.0,11.1
1758135840.5927,1768.0,10.99
1758135840.6942,1769.0,11.54
1758135840.7945,1770.0,12.23
1758135840.8942,1771.0,10.15
1758135840.9943,1772.0,9.75
1758135841.0926,1773.0,10.23
1758135841.1925,1774.0,8.29
1758135841.2927,1775.0,7.63
1758135841.3925,1776.0,7.93
1758135841.4924,1777.0,6.42
1758135841.5922,1778.0,7.65
1758135841.6923,1779.0,6.27
1758135841.7922,1780.0,5.02
1758135841.8921,1781.0,5.77
1758135841.992,1782.0,6.75
1758135842.094,1783.0,5.94
1758135842.1937,1784.0,5.11
1758135842.2938,1785.0,5.31
1758135842.3938,1786.0,5.47
1758135842.494,1787.0,5.03
1758135842.5939,1788.0,4.63
1758135842.694,1789.0,4.4
1758135842.7943,1790.0,3.83
1758135842.8924,1791.0,3.94
1758135842.9929,1792.0,3.71
1758135843.0943,1793.0,4.0
1758135843.1943,1794.0,4.52
1758135843.2943,1795.0,3.75
1758135843.3943,1796.0,3.72
1758135843.4945,1797.0,4.31
1758135843.5945,1798.0,4.18
1758135843.6943,1799.0,5.44
1758135843.7947,1800.0,5.44
1758135843.8947,1801.0,4.51
1758135843.993,1802.0,5.77
1758135844.0949,1803.0,7.51
1758135844.1948,1804.0,8.33
1758135844.2948,1805.0,7.33
1758135844.3947,1806.0,6.82
1758135844.4955,1807.0,8.52
1758135844.5953,1808.0,9.72
1758135844.6953,1809.0,10.01
1758135844.7953,1810.0,11.11
1758135844.8951,1811.0,10.11
1758135844.9953,1812.0,13.04
1758135845.0951,1813.0,10.0
1758135845.1952,1814.0,8.1
1758135845.2952,1815.0,8.18
1758135845.3953,1816.0,9.49
1758135845.4951,1817.0,12.05
1758135845.5934,1818.0,9.88
1758135845.6949,1819.0,12.45
1758135845.795,1820.0,14.57
1758135845.8953,1821.0,13.84
1758135845.995,1822.0,11.35
1758135846.0951,1823.0,11.69
1758135846.1951,1824.0,10.52
1758135846.2956,1825.0,9.89
1758135846.3953,1826.0,7.91
1758135846.4937,1827.0,7.04
1758135846.5937,1828.0,8.38
1758135846.6936,1829.0,7.46
1758135846.7934,1830.0,7.76
1758135846.8934,1831.0,7.6
1758135846.9935,1832.0,9.81
1758135847.0949,1833.0,9.51
1758135847.1953,1834.0,7.89
1758135847.2951,1835.0,8.84
1758135847.3951,1836.0,8.93
1758135847.4952,1837.0,9.38
1758135847.5952,1838.0,10.97
1758135847.6952,1839.0,11.19
1758135847.7953,1840.0,10.85
1758135847.8953,1841.0,14.11
1758135847.9943,1842.0,12.7
1758135848.0955,1843.0,12.83
1758135848.1959,1844.0,15.39
1758135848.2959,1845.0,12.93
1758135848.3958,1846.0,12.41
1758135848.4957,1847.0,12.66
1758135848.5946,1848.0,13.8
1758135848.6948,1849.0,15.59
1758135848.7959,1850.0,10.0
1758135848.8963,1851.0,8.2
1758135848.9944,1852.0,10.41
1758135849.0963,1853.0,13.02
1758135849.1962,1854.0,10.0
1758135849.2964,1855.0,11.0
1758135849.3963,1856.0,8.91
1758135849.4964,1857.0,9.0
1758135849.5963,1858.0,8.19
1758135849.6964,1859.0,6.8
1758135849.7964,1860.0,8.09
1758135849.8966,1861.0,7.6
1758135849.9965,1862.0,6.39
1758135850.0966,1863.0,6.32
1758135850.1965,1864.0,6.51
1758135850.2967,1865.0,6.06
1758135850.3966,1866.0,5.39
1758135850.4967,1867.0,4.58
1758135850.5968,1868.0,5.45
1758135850.697,1869.0,6.49
1758135850.7965,1870.0,8.05
1758135850.8952,1871.0,10.38
1758135850.9966,1872.0,8.72
1758135851.0971,1873.0,9.42
1758135851.197,1874.0,11.39
1758135851.2971,1875.0,9.46
1758135851.3971,1876.0,12.1
1758135851.4976,1877.0,10.41
1758135851.5973,1878.0,11.14
1758135851.6965,1879.0,10.47
1758135851.7957,1880.0,9.32
1758135851.8956,1881.0,9.04
1758135851.9964,1882.0,7.77
1758135852.0955,1883.0,9.02
1758135852.1954,1884.0,11.45
1758135852.2953,1885.0,14.08
1758135852.3952,1886.0,10.0
1758135852.4952,1887.0,9.6
1758135852.5951,1888.0,7.78
1758135852.6953,1889.0,9.25
1758135852.7951,1890.0,10.27
1758135852.895,1891.0,8.53
1758135852.995,1892.0,10.06
1758135853.0958,1893.0,9.96
1758135853.1966,1894.0,11.35
1758135853.2968,1895.0,14.08
1758135853.3968,1896.0,14.78
1758135853.4967,1897.0,13.3
1758135853.597,1898.0,12.9
1758135853.6971,1899.0,15.74
1758135853.7978,1900.0,10.0
1758135853.8975,1901.0,10.2
1758135853.9982,1902.0,13.16
1758135854.0978,1903.0,12.11
1758135854.1979,1904.0,12.35
1758135854.2979,1905.0,13.46
1758135854.3985,1906.0,13.05
1758135854.4977,1907.0,10.0
1758135854.5979,1908.0,11.4
1758135854.6978,1909.0,13.45
1758135854.7979,1910.0,13.32
1758135854.8981,1911.0,10.0
1758135854.9981,1912.0,11.5
1758135855.0965,1913.0,10.12
1758135855.1969,1914.0,8.7
1758135855.2979,1915.0,7.05
1758135855.3985,1916.0,8.39
1758135855.4982,1917.0,7.8
1758135855.5984,1918.0,6.71
1758135855.6984,1919.0,8.32
1758135855.7985,1920.0,10.57
1758135855.8983,1921.0,11.83
1758135855.9986,1922.0,14.44
1758135856.0984,1923.0,10.0
1758135856.1968,1924.0,10.8
1758135856.2987,1925.0,10.04
1758135856.3988,1926.0,9.74
1758135856.4995,1927.0,11.01
1758135856.5989,1928.0,14.2
1758135856.6977,1929.0,12.92
1758135856.7985,1930.0,12.67
1758135856.8992,1931.0,13.05
1758135856.9994,1932.0,12.65
1758135857.0985,1933.0,10.5
1758135857.1974,1934.0,12.18
1758135857.2973,1935.0,14.86
1758135857.3974,1936.0,10.0
1758135857.4972,1937.0,11.9
1758135857.597,1938.0,14.87
1758135857.697,1939.0,10.0
1758135857.7969,1940.0,11.5
1758135857.8968,1941.0,14.84
1758135857.9968,1942.0,12.46
1758135858.0985,1943.0,14.58
1758135858.1985,1944.0,10.0
1758135858.2984,1945.0,9.6
1758135858.3984,1946.0,7.68
1758135858.4982,1947.0,9.29
1758135858.5985,1948.0,8.55
1758135858.6984,1949.0,7.69
1758135858.7982,1950.0,9.0
1758135858.8988,1951.0,7.29
1758135858.9978,1952.0,8.68
1758135859.0988,1953.0,11.11
1758135859.1989,1954.0,12.33
1758135859.2993,1955.0,10.11
1758135859.3982,1956.0,11.12
1758135859.4991,1957.0,9.56
1758135859.5991,1958.0,10.33
1758135859.6991,1959.0,11.98
1758135859.7993,1960.0,15.34
1758135859.8994,1961.0,13.5
1758135859.9987,1962.0,10.8
1758135860.0981,1963.0,11.66
1758135860.1993,1964.0,10.96
1758135860.2996,1965.0,11.95
1758135860.3994,1966.0,14.93
1758135860.4996,1967.0,10.0
1758135860.5993,1968.0,11.1
1758135860.6993,1969.0,12.43
1758135860.7985,1970.0,14.3
1758135860.8976,1971.0,10.0
1758135860.9993,1972.0,10.2
1758135861.0997,1973.0,11.12
1758135861.1995,1974.0,13.01
1758135861.3,1975.0,12.62
1758135861.3998,1976.0,15.77
1758135861.4979,1977.0,10.0
1758135861.5998,1978.0,12.4
1758135861.6996,1979.0,11.78
1758135861.7997,1980.0,14.25
1758135861.8997,1981.0,12.83
1758135862.0001,1982.0,14.88
1758135862.1002,1983.0,14.88
1758135862.2005,1984.0,15.77
1758135862.3004,1985.0,13.72
1758135862.4004,1986.0,12.49
1758135862.4987,1987.0,10.86
1758135862.5984,1988.0,10.43
1758135862.6988,1989.0,13.25
1758135862.7985,1990.0,10.0
1758135862.8984,1991.0,8.0
1758135862.9985,1992.0,8.64
1758135863.0989,1993.0,8.55
1758135863.2003,1994.0,10.86
1758135863.3005,1995.0,13.04
1758135863.4005,1996.0,14.86
1758135863.5005,1997.0,10.0
1758135863.6004,1998.0,9.5
1758135863.7007,1999.0,9.12
1758135863.8005,2000.0,10.4
1758135863.9007,2001.0,11.44
1758135864.0006,2002.0,12.35
1758135864.1006,2003.0,11.12
1758135864.2008,2004.0,14.12
1758135864.3009,2005.0,10.0
1758135864.4007,2006.0,8.6
1758135864.5009,2007.0,11.09
1758135864.6009,2008.0,12.87
1758135864.7008,2009.0,15.96
1758135864.8,2010.0,10.0
1758135864.899,2011.0,10.2
1758135865.0007,2012.0,10.3
1758135865.0997,2013.0,12.98
1758135865.2009,2014.0,11.16
1758135865.301,2015.0,12.17
1758135865.4009,2016.0,15.09
1758135865.5012,2017.0,10.0
1758135865.6007,2018.0,12.5
1758135865.7013,2019.0,11.25
1758135865.8017,2020.0,13.61
1758135865.9016,2021.0,14.16
1758135866.0016,2022.0,13.45
1758135866.1018,2023.0,11.43
1758135866.202,2024.0,14.18
1758135866.3016,2025.0,11.62
1758135866.4021,2026.0,11.39
1758135866.5022,2027.0,14.24
1758135866.6023,2028.0,10.0
1758135866.7023,2029.0,12.6
1758135866.8005,2030.0,10.0
1758135866.9011,2031.0,11.9
1758135867.0022,2032.0,14.64
1758135867.1025,2033.0,10.0
1758135867.2024,2034.0,11.7
1758135867.3025,2035.0,13.92
1758135867.4017,2036.0,10.0
1758135867.5025,2037.0,10.3
1758135867.6026,2038.0,8.86
1758135867.7013,2039.0,7.17
1758135867.8008,2040.0,6.31
1758135867.9006,2041.0,6.06
1758135868.0015,2042.0,6.12
1758135868.1004,2043.0,4.9
1758135868.2003,2044.0,6.27
1758135868.3003,2045.0,6.83
1758135868.4001,2046.0,6.9
1758135868.5001,2047.0,6.42
1758135868.6001,2048.0,5.65
1758135868.6999,2049.0,4.86
1758135868.7998,2050.0,4.13
1758135868.8999,2051.0,3.8
1758135868.9998,2052.0,4.03
1758135869.1017,2053.0,3.95
1758135869.2016,2054.0,3.2
1758135869.3017,2055.0,3.39
1758135869.4019,2056.0,3.22
1758135869.5019,2057.0,3.03
1758135869.6021,2058.0,3.69
1758135869.7006,2059.0,3.43
1758135869.8019,2060.0,3.33
1758135869.9018,2061.0,2.96
1758135870.0003,2062.0,2.49
1758135870.1018,2063.0,2.24
1758135870.2017,2064.0,2.78
1758135870.3019,2065.0,2.92
1758135870.402,2066.0,3.73
1758135870.502,2067.0,3.51
1758135870.6021,2068.0,3.4
1758135870.7022,2069.0,2.93
1758135870.8017,2070.0,3.07
1758135870.9023,2071.0,2.64
1758135871.0001,2072.0,3.38
1758135871.1021,2073.0,3.82
1758135871.2017,2074.0,3.82
1758135871.302,2075.0,3.06
1758135871.4019,2076.0,3.79
1758135871.5025,2077.0,4.74
1758135871.6021,2078.0,5.41
1758135871.7022,2079.0,4.97
1758135871.8018,2080.0,5.22
1758135871.9024,2081.0,5.59
1758135872.0026,2082.0,6.76
1758135872.1006,2083.0,7.44
1758135872.2024,2084.0,7.44
1758135872.3026,2085.0,6.17
1758135872.4027,2086.0,7.78
1758135872.5028,2087.0,8.01
1758135872.6029,2088.0,8.73
1758135872.7031,2089.0,9.87
1758135872.8031,2090.0,12.73
1758135872.9035,2091.0,10.82
1758135873.0026,2092.0,11.58
1758135873.1033,2093.0,12.5
1758135873.2013,2094.0,15.13
1758135873.3013,2095.0,12.1
1758135873.4018,2096.0,14.28
1758135873.5013,2097.0,13.42
1758135873.6012,2098.0,13.69
1758135873.7011,2099.0,10.0
1758135873.8011,2100.0,11.1
1758135873.901,2101.0,11.99
1758135874.0015,2102.0,12.71
1758135874.1028,2103.0,13.72
1758135874.2028,2104.0,15.23
1758135874.3026,2105.0,10.0
1758135874.4028,2106.0,10.4
1758135874.5028,2107.0,8.84
1758135874.6029,2108.0,8.66
1758135874.7031,2109.0,10.74
1758135874.8034,2110.0,13.43
1758135874.9018,2111.0,13.97
1758135875.0021,2112.0,10.0
1758135875.1032,2113.0,10.3
1758135875.202,2114.0,9.99
1758135875.3032,2115.0,11.39
1758135875.4032,2116.0,12.87
1758135875.5035,2117.0,11.33
1758135875.6034,2118.0,13.36
1758135875.7036,2119.0,15.37
1758135875.8036,2120.0,13.68
1758135875.9036,2121.0,14.09
1758135876.0017,2122.0,15.5
1758135876.1025,2123.0,10.0
1758135876.2037,2124.0,12.9
1758135876.3038,2125.0,15.09
1758135876.4038,2126.0,10.0
1758135876.5037,2127.0,8.0
1758135876.6038,2128.0,6.56
1758135876.704,2129.0,5.97
1758135876.804,2130.0,7.04
1758135876.9041,2131.0,8.1
1758135877.0044,2132.0,8.51
1758135877.1042,2133.0,10.89
1758135877.2045,2134.0,10.23
1758135877.3044,2135.0,8.9
1758135877.4026,2136.0,10.15
1758135877.5042,2137.0,11.37
1758135877.6044,2138.0,10.57
1758135877.7042,2139.0,10.04
1758135877.8049,2140.0,9.84
1758135877.9034,2141.0,9.55
1758135878.0048,2142.0,11.84
1758135878.105,2143.0,14.44
1758135878.205,2144.0,14.44
1758135878.305,2145.0,10.0
1758135878.4054,2146.0,9.1
1758135878.5037,2147.0,8.92
1758135878.6032,2148.0,10.17
1758135878.703,2149.0,12.0
1758135878.8029,2150.0,12.12
1758135878.9028,2151.0,12.24
1758135879.0027,2152.0,13.58
1758135879.1027,2153.0,12.63
1758135879.2044,2154.0,10.0
1758135879.3043,2155.0,9.2
1758135879.4043,2156.0,7.54
1758135879.5045,2157.0,9.2
1758135879.6045,2158.0,8.19
1758135879.7041,2159.0,7.7
1758135879.8047,2160.0,6.93
1758135879.905,2161.0,6.86
1758135880.0035,2162.0,5.63
1758135880.1048,2163.0,5.34
1758135880.2049,2164.0,6.31
1758135880.3051,2165.0,5.93
1758135880.4051,2166.0,6.88
1758135880.5054,2167.0,6.12
1758135880.6053,2168.0,5.94
1758135880.7053,2169.0,6.0
1758135880.8058,2170.0,6.72
1758135880.9055,2171.0,7.72
1758135881.0052,2172.0,9.65
1758135881.1041,2173.0,7.92
1758135881.2056,2174.0,8.79
1758135881.3056,2175.0,10.19
1758135881.4057,2176.0,9.78
1758135881.5058,2177.0,9.1
1758135881.6057,2178.0,9.83
1758135881.7059,2179.0,10.42
1758135881.8058,2180.0,13.54
1758135881.9061,2181.0,13.0
1758135882.006,2182.0,11.7
1758135882.1061,2183.0,11.58
1758135882.206,2184.0,13.55
1758135882.3062,2185.0,14.77
1758135882.4062,2186.0,10.0
1758135882.5063,2187.0,9.3
1758135882.6062,2188.0,11.62
1758135882.7044,2189.0,9.65
1758135882.806,2190.0,8.3
1758135882.9067,2191.0,7.05
1758135883.0056,2192.0,7.69
1758135883.1065,2193.0,9.23
1758135883.2065,2194.0,10.7
1758135883.3067,2195.0,12.84
1758135883.4066,2196.0,10.0
1758135883.5067,2197.0,12.5
1758135883.6064,2198.0,11.88
1758135883.7064,2199.0,9.74
1758135883.8062,2200.0,8.18
1758135883.9048,2201.0,9.9
1758135884.0044,2202.0,8.71
1758135884.1041,2203.0,7.32
1758135884.2042,2204.0,8.93
1758135884.3041,2205.0,9.82
1758135884.404,2206.0,11.49
1758135884.5041,2207.0,11.26
1758135884.6038,2208.0,10.13
1758135884.7037,2209.0,11.04
1758135884.8036,2210.0,10.49
1758135884.9036,2211.0,9.86
1758135885.0034,2212.0,7.89
1758135885.1054,2213.0,7.81
1758135885.2053,2214.0,9.22
1758135885.3055,2215.0,9.4
1758135885.4033,2216.0,10.25
1758135885.505,2217.0,11.78
1758135885.6051,2218.0,10.72
1758135885.7048,2219.0,9.97
1758135885.8054,2220.0,8.78
1758135885.9053,2221.0,10.18
1758135886.0057,2222.0,10.28
1758135886.1054,2223.0,9.67
1758135886.2039,2224.0,12.37
1758135886.3053,2225.0,15.71
1758135886.4055,2226.0,10.0
1758135886.5055,2227.0,12.3
1758135886.6055,2228.0,11.07
1758135886.7055,2229.0,14.28
1758135886.8053,2230.0,13.0
1758135886.9055,2231.0,13.51
1758135887.0055,2232.0,12.97
1758135887.1034,2233.0,12.84
1758135887.2038,2234.0,10.0
1758135887.3053,2235.0,11.4
1758135887.4054,2236.0,11.4
1758135887.5056,2237.0,9.23
1758135887.6054,2238.0,9.88
1758135887.706,2239.0,9.88
1758135887.8055,2240.0,10.18
1758135887.9055,2241.0,10.28
1758135888.0054,2242.0,9.15
1758135888.1056,2243.0,11.53
1758135888.2055,2244.0,11.64
1758135888.3054,2245.0,9.55
1758135888.4053,2246.0,8.69
1758135888.5057,2247.0,8.69
1758135888.6057,2248.0,7.64
1758135888.7042,2249.0,8.79
1758135888.8054,2250.0,8.26
1758135888.9049,2251.0,6.61
1758135889.0053,2252.0,5.95
1758135889.1055,2253.0,7.44
1758135889.2043,2254.0,9.0
1758135889.3041,2255.0,10.17
1758135889.4033,2256.0,9.46
1758135889.5033,2257.0,7.94
1758135889.6033,2258.0,7.15
1758135889.7032,2259.0,8.22
1758135889.8032,2260.0,10.69
1758135889.9031,2261.0,9.3
1758135890.003,2262.0,8.56
1758135890.1041,2263.0,10.61
1758135890.2051,2264.0,10.29
1758135890.3049,2265.0,10.08
1758135890.4051,2266.0,10.69
1758135890.5051,2267.0,12.61
1758135890.605,2268.0,12.24
1758135890.7033,2269.0,11.26
1758135890.8054,2270.0,12.94
1758135890.9054,2271.0,11.0
1758135891.0051,2272.0,13.09
1758135891.1053,2273.0,11.39
1758135891.2054,2274.0,14.24
1758135891.3055,2275.0,14.95
1758135891.4056,2276.0,10.0
1758135891.5056,2277.0,10.6
1758135891.6054,2278.0,11.98
1758135891.7055,2279.0,14.85
1758135891.8054,2280.0,12.62
1758135891.9053,2281.0,15.15
1758135892.0054,2282.0,13.63
1758135892.1041,2283.0,12.82
1758135892.2053,2284.0,10.0
1758135892.3052,2285.0,8.8
1758135892.4053,2286.0,7.04
1758135892.5056,2287.0,7.6
1758135892.6053,2288.0,7.38
1758135892.7054,2289.0,7.3
1758135892.8051,2290.0,6.28
1758135892.9054,2291.0,5.21
1758135893.0053,2292.0,4.74
1758135893.1047,2293.0,3.94
1758135893.2054,2294.0,4.21
1758135893.3054,2295.0,5.48
1758135893.4056,2296.0,6.19
1758135893.5057,2297.0,6.13
1758135893.6054,2298.0,6.19
1758135893.7056,2299.0,5.82
1758135893.8058,2300.0,7.09
1758135893.9058,2301.0,6.17
1758135894.0058,2302.0,5.06
1758135894.1057,2303.0,4.86
1758135894.2058,2304.0,5.69
1758135894.3061,2305.0,6.88
1758135894.406,2306.0,7.98
1758135894.5051,2307.0,9.5
1758135894.6047,2308.0,9.69
1758135894.7041,2309.0,8.33
1758135894.8039,2310.0,9.0
1758135894.9038,2311.0,9.18
1758135895.0044,2312.0,7.43
1758135895.1044,2313.0,6.91
1758135895.2055,2314.0,8.43
1758135895.3043,2315.0,8.77
1758135895.4053,2316.0,10.17
1758135895.5052,2317.0,13.23
1758135895.6054,2318.0,12.83
1758135895.7055,2319.0,14.75
1758135895.8054,2320.0,10.0
1758135895.9055,2321.0,11.2
1758135896.0035,2322.0,11.31
1758135896.1054,2323.0,9.39
1758135896.2055,2324.0,10.05
1758135896.3054,2325.0,8.24
1758135896.4054,2326.0,7.74
1758135896.5055,2327.0,7.51
1758135896.6045,2328.0,6.23
1758135896.7055,2329.0,7.17
1758135896.8054,2330.0,6.6
1758135896.9054,2331.0,6.4
1758135897.0035,2332.0,5.31
1758135897.104,2333.0,4.83
1758135897.2055,2334.0,5.51
1758135897.305,2335.0,6.89
1758135897.4055,2336.0,7.85
1758135897.5052,2337.0,8.87
1758135897.6053,2338.0,10.02
1758135897.7052,2339.0,12.43
1758135897.8055,2340.0,10.94
1758135897.9053,2341.0,9.3
1758135898.0053,2342.0,9.11
1758135898.105,2343.0,8.38
1758135898.2054,2344.0,10.31
1758135898.3048,2345.0,12.99
1758135898.4054,2346.0,12.21
1758135898.5051,2347.0,13.43
1758135898.6054,2348.0,12.49
1758135898.704,2349.0,10.99
1758135898.8054,2350.0,14.07
1758135898.9056,2351.0,10.0
1758135899.0055,2352.0,9.9
1758135899.1057,2353.0,9.4
1758135899.2056,2354.0,11.66
1758135899.3055,2355.0,14.69
1758135899.4056,2356.0,12.49
1758135899.5056,2357.0,12.49
1758135899.6055,2358.0,14.36
1758135899.7056,2359.0,10.0
1758135899.8055,2360.0,9.7
1758135899.9054,2361.0,8.83
1758135900.0034,2362.0,7.68
1758135900.1034,2363.0,8.52
1758135900.2033,2364.0,7.25
1758135900.3033,2365.0,6.38
1758135900.4032,2366.0,7.21
1758135900.5032,2367.0,6.34
1758135900.603,2368.0,6.91
1758135900.703,2369.0,5.81
1758135900.8029,2370.0,5.11
1758135900.9027,2371.0,6.03
1758135901.0026,2372.0,5.43
1758135901.1029,2373.0,6.24
1758135901.2038,2374.0,5.3
1758135901.3033,2375.0,5.62
1758135901.4045,2376.0,6.02
1758135901.5044,2377.0,6.56
1758135901.6044,2378.0,5.44
1758135901.7045,2379.0,6.26
1758135901.8043,2380.0,5.01
1758135901.9044,2381.0,6.46
1758135902.0047,2382.0,6.72
1758135902.1047,2383.0,6.18
1758135902.2043,2384.0,7.17
1758135902.3044,2385.0,7.53
1758135902.4044,2386.0,7.07
1758135902.5046,2387.0,7.92
1758135902.6046,2388.0,8.4
1758135902.7035,2389.0,8.57
1758135902.8044,2390.0,7.8
1758135902.9046,2391.0,6.39
1758135903.0043,2392.0,6.78
1758135903.1025,2393.0,7.66
1758135903.203,2394.0,8.65
1758135903.3045,2395.0,11.16
1758135903.4035,2396.0,13.39
1758135903.5043,2397.0,11.79
1758135903.6042,2398.0,12.85
1758135903.7045,2399.0,14.9
1758135903.8043,2400.0,15.35
1758135903.9046,2401.0,15.81
1758135904.0024,2402.0,10.0
1758135904.1025,2403.0,8.2
1758135904.2043,2404.0,8.2
1758135904.3044,2405.0,9.02
1758135904.4047,2406.0,10.46
1758135904.5046,2407.0,10.88
1758135904.6046,2408.0,10.12
1758135904.7048,2409.0,8.5
1758135904.8039,2410.0,10.54
1758135904.9046,2411.0,10.33
1758135905.0046,2412.0,8.78
1758135905.1047,2413.0,9.22
1758135905.2048,2414.0,11.06
1758135905.3047,2415.0,10.62
1758135905.404,2416.0,9.13
1758135905.5027,2417.0,10.41
1758135905.6026,2418.0,10.0
1758135905.7028,2419.0,11.6
1758135905.8025,2420.0,10.9
1758135905.9025,2421.0,11.99
1758135906.0024,2422.0,14.03
1758135906.1046,2423.0,11.36
1758135906.2046,2424.0,11.14
1758135906.3045,2425.0,10.36
1758135906.4044,2426.0,12.01
1758135906.5045,2427.0,13.21
1758135906.6045,2428.0,13.61
1758135906.7044,2429.0,10.0
1758135906.8043,2430.0,10.4
1758135906.9044,2431.0,9.78
1758135907.0034,2432.0,10.66
1758135907.1039,2433.0,12.47
1758135907.2038,2434.0,14.84
1758135907.3038,2435.0,12.02
1758135907.4036,2436.0,12.38
1758135907.5038,2437.0,15.84
1758135907.6037,2438.0,14.42
1758135907.7037,2439.0,13.12
1758135907.8038,2440.0,11.81
1758135907.9037,2441.0,13.7
1758135908.0035,2442.0,14.93
1758135908.1017,2443.0,13.59
1758135908.2038,2444.0,13.31
1758135908.3035,2445.0,14.65
1758135908.4039,2446.0,10.0
1758135908.504,2447.0,9.5
1758135908.6041,2448.0,10.36
1758135908.7039,2449.0,12.53
1758135908.804,2450.0,13.28
1758135908.9041,2451.0,13.02
1758135909.0042,2452.0,14.84
1758135909.1041,2453.0,10.0
1758135909.2042,2454.0,12.0
1758135909.3025,2455.0,12.36
1758135909.4048,2456.0,11.87
1758135909.5047,2457.0,10.32
1758135909.6045,2458.0,9.5
1758135909.7047,2459.0,8.45
1758135909.8048,2460.0,10.23
1758135909.9051,2461.0,9.51
1758135910.0048,2462.0,10.08
1758135910.1052,2463.0,10.99
1758135910.2053,2464.0,10.88
1758135910.3049,2465.0,13.93
1758135910.4052,2466.0,14.62
1758135910.505,2467.0,13.6
1758135910.6055,2468.0,13.73
1758135910.7037,2469.0,10.0
1758135910.8035,2470.0,10.1
1758135910.9032,2471.0,8.58
1758135911.0034,2472.0,8.84
1758135911.1032,2473.0,9.46
1758135911.2032,2474.0,9.56
1758135911.303,2475.0,12.42
1758135911.4032,2476.0,15.65
1758135911.5031,2477.0,10.0
1758135911.6032,2478.0,9.5
1758135911.7026,2479.0,9.69
1758135911.8023,2480.0,8.43
1758135911.9024,2481.0,8.43
1758135912.0023,2482.0,9.95
1758135912.1036,2483.0,10.84
1758135912.204,2484.0,9.54
1758135912.304,2485.0,9.64
1758135912.4034,2486.0,11.85
1758135912.5041,2487.0,12.21
1758135912.604,2488.0,13.19
1758135912.704,2489.0,12.66
1758135912.8038,2490.0,13.29
1758135912.904,2491.0,11.7
1758135913.0027,2492.0,11.7
1758135913.1039,2493.0,13.33
1758135913.2021,2494.0,14.67
1758135913.3025,2495.0,12.17
1758135913.4022,2496.0,11.44
1758135913.5025,2497.0,9.73
1758135913.6039,2498.0,11.38
1758135913.704,2499.0,12.75
1758135913.8038,2500.0,12.11
1758135913.9039,2501.0,10.05
1758135914.0035,2502.0,8.14
1758135914.1043,2503.0,6.92
1758135914.2039,2504.0,6.78
1758135914.3041,2505.0,8.14
1758135914.4041,2506.0,10.42
1758135914.5045,2507.0,9.06
1758135914.6026,2508.0,9.79
1758135914.7045,2509.0,7.93
1758135914.8045,2510.0,6.58
1758135914.9043,2511.0,6.45
1758135915.004,2512.0,7.16
1758135915.1037,2513.0,7.73
1758135915.2041,2514.0,7.96
1758135915.3045,2515.0,7.72
1758135915.4047,2516.0,6.72
